 demo                      SWAT+ 2026-07-13        MODULAR Rev 2026.cb442f7c05fc3bfc34349c446010f452d2737c
 freq       soil_lyr  soil_depth        jday         mon         day          yr        unit                gis_id name                   cfmets1        cfstrs1        cfstrs2        efmets1        efstrs1        efstrs2       immmets1       immstrs1       immstrs2       mnrmets1       mnrstrs1       mnrstrs2        co2fmet        co2fstr         cfs1s2         cfs1s3         cfs2s1         cfs2s3         cfs3s1         efs1s2         efs1s3         efs2s1         efs2s3         efs3s1        imms1s2        imms1s3        imms2s1        imms2s3        imms3s1        mnrs1s2        mnrs1s3        mnrs2s1        mnrs2s3        mnrs3s1         co2fs1         co2fs2         co2fs3
                              mm                                                                                                          kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha
 day               5         150           2           1           2        1975           3                     1 hru0003            7.970653      6.8931086E-03  4.2890441E-02  0.8069233      4.5962544E-05  2.8598908E-04   1.180273      1.6725863E-03  3.0987209E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   9.741910      2.6806530E-02  0.9819859      1.8559741E-02  0.1717126      2.0555608E-02  2.3283737E-02  7.7493660E-02  1.4646467E-03  1.7171329E-02  2.0555693E-03  2.3283812E-03  0.0000000E+00  0.0000000E+00  2.5639029E-02  7.7989115E-04  3.4765813E-03  4.8268653E-02  9.1228785E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9088927      0.2349945      2.8457901E-02
 day               6         200           2           1           2        1975           3                     1 hru0003            2.180520      1.8860773E-03  1.1735594E-02  0.2207715      1.2576190E-05  7.8251855E-05  0.2587155      4.0216421E-04  8.2243094E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.665080      7.3347464E-03  0.2687285      5.0790249E-03  4.6983905E-02  5.6244140E-03  6.3708769E-03  2.0624362E-02  3.8980477E-04  4.6983911E-03  5.6244148E-04  6.3708972E-04  0.0000000E+00  0.0000000E+00  5.6331707E-03  1.9928324E-04  7.6383911E-04  1.3620730E-02  2.5743461E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2487259      6.4299062E-02  7.7866279E-03
 day               7         300           2           1           2        1975           3                     1 hru0003            4.423762      3.8269258E-03  2.3811977E-02  0.4479278      2.5517618E-05  1.5877625E-04  0.3503362      6.6504785E-04  1.5802628E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.406821      1.4882488E-02  0.5453200      1.0306664E-02  9.5332511E-02  1.1412196E-02  1.2926796E-02  3.9825875E-02  7.5271749E-04  9.5331864E-03  1.1412118E-03  1.2926835E-03  0.0000000E+00  0.0000000E+00  7.6694814E-03  3.5397662E-04  1.0399456E-03  2.9187564E-02  5.5165112E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5047296      0.1304658      1.5799418E-02
 day               8         450           2           1           2        1975           3                     1 hru0003            6.653164      5.7542464E-03  3.5804175E-02  0.6735790      3.8368751E-05  2.3873874E-04  0.2963898      8.0054632E-04  2.2184574E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.131645      2.2377616E-02  0.8198037      1.5494461E-02  0.1433430      1.7159497E-02  1.9436887E-02  5.6262109E-02  1.0633656E-03  1.4334082E-02  1.7159240E-03  1.9436940E-03  0.0000000E+00  0.0000000E+00  6.5639773E-03  4.3915224E-04  8.9002168E-04  4.6840120E-02  8.8528823E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7587823      0.1961697      2.3756197E-02
 day               9         600           2           1           2        1975           3                     1 hru0003            3.819145      3.2714743E-03  2.0355826E-02  0.3845492      2.1812097E-05  1.3571962E-04  9.3255579E-02  3.8747481E-04  1.1923527E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.667845      1.2722394E-02  0.4624264      8.7399567E-03  8.1472315E-02  9.7530009E-03  1.1047932E-02  3.0170023E-02  5.7021983E-04  8.1471335E-03  9.7528845E-04  1.1047950E-03  0.0000000E+00  0.0000000E+00  2.0456873E-03  2.0743976E-04  2.7738733E-04  2.7712129E-02  5.2376499E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4280061      0.1114976      1.3503029E-02
 day              10         750           2           1           2        1975           3                     1 hru0003            1.543239      1.3122415E-03  8.1650531E-03  0.1547430      8.7486378E-06  5.4435928E-05  1.7318532E-02  1.3755809E-04  4.5657583E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.886181      5.1031592E-03  0.1843558      3.4843632E-03  3.2672830E-02  3.9112442E-03  4.4307131E-03  1.1537950E-02  2.1806969E-04  3.2672640E-03  3.9112213E-04  4.4307156E-04  0.0000000E+00  0.0000000E+00  3.7555234E-04  6.9540169E-05  5.0925271E-05  1.1506403E-02  2.1747341E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1706334      4.4713870E-02  5.4153167E-03
 day              11         900           2           1           2        1975           3                     1 hru0003            1.112163      9.4545307E-04  5.8828201E-03  0.1115026      6.3032667E-06  3.9220336E-05  1.8774271E-03  9.0081390E-05  3.1648611E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.359311      3.6767626E-03  0.1328430      2.3587591E-03  2.2852635E-02  2.7494349E-03  3.1922560E-03  8.0323918E-03  1.4262304E-04  2.2852479E-03  2.7494162E-04  3.1922577E-04  0.0000000E+00  0.0000000E+00  4.4474611E-05  4.1058345E-05  6.2102627E-06  8.5672075E-03  1.5211925E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1282878      3.1291422E-02  3.9016462E-03
 day              12        1050           2           1           2        1975           3                     1 hru0003           0.5325621      4.5274562E-04  2.8170818E-03  5.0565094E-02  3.0184231E-06  1.8781284E-05  0.0000000E+00  3.9968349E-05  1.4672900E-04  2.8290190E-03  0.0000000E+00  0.0000000E+00  0.6509092      1.7606766E-03  6.3551754E-02  1.0137089E-03  1.0450123E-02  1.2667211E-03  1.5286626E-03  3.7338175E-03  5.9557817E-05  9.9220627E-04  1.2667108E-04  1.4514172E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5950063E-05  0.0000000E+00  4.2055137E-03  6.7081812E-05  5.2797492E-05  0.0000000E+00  7.7246368E-06  6.5397218E-02  1.4320588E-02  1.8683656E-03
 day              13        1200           2           1           2        1975           3                     1 hru0003           0.5395412      4.5869252E-04  2.8540848E-03  4.8369672E-02  3.0580711E-06  1.9027986E-05  0.0000000E+00  3.8063543E-05  1.4466504E-04  5.7250857E-03  0.0000000E+00  0.0000000E+00  0.6594393      1.7838036E-03  6.4388104E-02  1.0270494E-03  1.0587398E-02  1.2833610E-03  1.5487432E-03  3.6929119E-03  5.8905331E-05  9.4915624E-04  1.2833496E-04  1.3884425E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3669211E-05  0.0000000E+00  4.3492215E-03  6.9374080E-05  1.0957418E-04  0.0000000E+00  1.6030142E-05  6.6257857E-02  1.4508706E-02  1.8929084E-03
 day              14        1500           2           1           2        1975           3                     1 hru0003            1.096395      9.3213737E-04  5.7999641E-03  9.0229273E-02  6.2144977E-06  3.8667975E-05  0.0000000E+00  7.0496986E-05  2.8176775E-04  1.9698314E-02  0.0000000E+00  0.0000000E+00   1.340038      3.6249780E-03  0.1308512      2.0871968E-03  2.1515343E-02  2.6080017E-03  3.1473020E-03  7.2292518E-03  1.1531320E-04  1.7706337E-03  2.6079762E-04  2.5901140E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0026608E-05  0.0000000E+00  9.1093816E-03  1.4530301E-04  3.8087950E-04  0.0000000E+00  5.5718934E-05  0.1346509      2.9484089E-02  3.8467024E-03
 day              15        1800           2           1           2        1975           3                     1 hru0003            1.113903      9.4705948E-04  5.8928109E-03  8.6419009E-02  6.3139842E-06  3.9286988E-05  0.0000000E+00  6.7160923E-05  2.7765648E-04  2.5266416E-02  0.0000000E+00  0.0000000E+00   1.361437      3.6830078E-03  0.1329500      2.1206748E-03  2.1859786E-02  2.6497536E-03  3.1976865E-03  7.1506854E-03  1.1406001E-04  1.6959291E-03  2.6497248E-04  2.4808338E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4780468E-05  0.0000000E+00  9.4467849E-03  1.5068488E-04  4.9002585E-04  0.0000000E+00  7.1685412E-05  0.1368107      2.9956104E-02  3.9082835E-03
 day              16        2000           2           1           2        1975           3                     1 hru0003           0.7498372      6.3753955E-04  3.9669103E-03  5.6497164E-02  4.2504362E-06  2.6447142E-05  0.0000000E+00  4.3785560E-05  1.8402428E-04  1.8686220E-02  0.0000000E+00  0.0000000E+00  0.9164677      2.4793195E-03  8.9500785E-02  1.4276197E-03  1.4715535E-02  1.7837568E-03  2.1526131E-03  4.7486220E-03  7.5744880E-05  1.1087552E-03  1.7837371E-04  1.6219058E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.0651662E-06  0.0000000E+00  6.4235860E-03  1.0246209E-04  3.6278216E-04  0.0000000E+00  5.3070835E-05  9.2099778E-02  2.0165801E-02  2.6309716E-03
 day              -1          -1           2           1           2        1975           3                     1 hru0003            51.37985      4.4209082E-02  0.2767470       4.977343      4.2194841E-04  2.6028249E-03   5.739444      8.8773482E-03  1.7396204E-02  0.2142282      0.0000000E+00  0.0000000E+00   63.57387      0.1732350       6.239019      0.1173552       1.106138      0.1325480      0.1470612      0.4513129      8.4827095E-03  0.1054658      1.3254740E-02  1.4186577E-02  0.0000000E+00  0.0000000E+00  0.1234603      3.9565577E-03  1.6741032E-02  0.3424139      6.4474540E-03  5.1474669E-03  0.0000000E+00  5.1958690E-04   5.932425       1.513949      0.1797415    
 day               1          10           2           1           2        1975           4                     1 hru0004            2.680243      2.0466049E-03  1.4326224E-02  0.1340122      9.9504818E-05  5.7304895E-04  0.0000000E+00  2.8254290E-06  0.0000000E+00  0.1361853      0.0000000E+00  1.2348429E-04   4.020365      9.2097186E-03  0.2938463      6.4872042E-03  6.9468014E-02  8.3159730E-03  5.8389977E-03  1.1753853E-02  2.5948818E-04  3.4734006E-03  8.3154638E-04  2.9194989E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.0931703E-08  0.0000000E+00  2.4617426E-02  5.4347556E-04  3.4729750E-03  0.0000000E+00  2.9195054E-04  0.3670743      9.5069326E-02  7.1365535E-03
 day               2          25           2           1           2        1975           4                     1 hru0004            3.104613      2.7498656E-03  1.7110277E-02  0.3141897      3.3704971E-05  2.0971986E-04  0.7103325      8.7375072E-04  1.2104331E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   3.794527      1.0693923E-02  0.3710534      7.0129889E-03  6.4877570E-02  7.7664535E-03  8.7972227E-03  3.0797433E-02  5.8207806E-04  6.4878310E-03  7.7665423E-04  8.7972532E-04  0.0000000E+00  0.0000000E+00  1.4921768E-02  3.3394864E-04  2.0233584E-03  1.7388456E-02  3.2864552E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3434345      8.8787138E-02  1.0752162E-02
 day               3          50           2           1           2        1975           4                     1 hru0004            5.239797      4.6416875E-03  2.8881604E-02  0.5303119      5.6893019E-05  3.5400092E-04   1.198821      1.4748638E-03  2.0431723E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   6.404197      1.8051006E-02  0.6263953      1.1839002E-02  0.1095116      1.3109571E-02  1.4849477E-02  5.1990807E-02  9.8263717E-04  1.0951290E-02  1.3109723E-03  1.4849528E-03  0.0000000E+00  0.0000000E+00  2.5187554E-02  5.6369649E-04  3.4153746E-03  2.9372863E-02  5.5515324E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5797701      0.1498704      1.8149361E-02
 day               4         100           2           1           2        1975           4                     1 hru0004            7.930776      6.8575274E-03  4.2669062E-02  0.8028135      4.5725224E-05  2.8451256E-04   1.497571      1.9433551E-03  3.1856180E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   9.693172      2.6668165E-02  0.9767916      1.8461566E-02  0.1708255      2.0449420E-02  2.3163475E-02  7.9439163E-02  1.5014168E-03  1.7082701E-02  2.0449597E-03  2.3163550E-03  0.0000000E+00  0.0000000E+00  3.2466605E-02  8.3181495E-04  4.4023953E-03  4.6517476E-02  8.7919016E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9040850      0.2337805      2.8310914E-02
 day               5         150           2           1           2        1975           4                     1 hru0004            8.045557      6.9578770E-03  4.3293446E-02  0.8145057      4.6394409E-05  2.8867627E-04   1.191365      1.6883020E-03  3.1278371E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   9.833460      2.7058408E-02  0.9912120      1.8734114E-02  0.1733260      2.0748753E-02  2.3502514E-02  7.8221738E-02  1.4784073E-03  1.7332675E-02  2.0748838E-03  2.3502591E-03  0.0000000E+00  0.0000000E+00  2.5879944E-02  7.8721927E-04  3.5092477E-03  4.8722014E-02  9.2085637E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9174320      0.2372025      2.8725296E-02
 day               6         200           2           1           2        1975           4                     1 hru0004            2.252825      1.9486179E-03  1.2124726E-02  0.2280920      1.2993204E-05  8.0846548E-05  0.2672946      4.1549961E-04  8.4970135E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.753453      7.5779557E-03  0.2776386      5.2474276E-03  4.8541788E-02  5.8109071E-03  6.5821214E-03  2.1308193E-02  4.0272935E-04  4.8541795E-03  5.8109080E-04  6.5821421E-04  0.0000000E+00  0.0000000E+00  5.8199535E-03  2.0589103E-04  7.8916631E-04  1.4072297E-02  2.6596934E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2569728      6.6431075E-02  8.0448156E-03
 day               7         300           2           1           2        1975           4                     1 hru0004            4.570192      3.9535910E-03  2.4600115E-02  0.4627540      2.6362210E-05  1.6403149E-04  0.3619334      6.8706012E-04  1.6325669E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.585790      1.5375074E-02  0.5633682      1.0647777E-02  9.8487861E-02  1.1789922E-02  1.3354653E-02  4.1143972E-02  7.7762973E-04  9.8487195E-03  1.1789842E-03  1.3354692E-03  0.0000000E+00  0.0000000E+00  7.9233348E-03  3.6569277E-04  1.0743671E-03  3.0153494E-02  5.6990731E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5214344      0.1347840      1.6322354E-02
 day               8         450           2           1           2        1975           4                     1 hru0004            6.872854      5.9442283E-03  3.6986314E-02  0.6958196      3.9635532E-05  2.4662112E-04  0.3061780      8.2697714E-04  2.2917036E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.400155      2.3116447E-02  0.8468691      1.6006004E-02  0.1480757      1.7726054E-02  2.0078635E-02  5.8119576E-02  1.0984722E-03  1.4807350E-02  1.7725788E-03  2.0078693E-03  0.0000000E+00  0.0000000E+00  6.7807017E-03  4.5365188E-04  9.1940700E-04  4.8386443E-02  9.1451406E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7838332      0.2026466      2.4540557E-02
 day               9         600           2           1           2        1975           4                     1 hru0004            3.944990      3.3792634E-03  2.1026522E-02  0.3972201      2.2530763E-05  1.4019138E-04  9.6328944E-02  4.0024141E-04  1.2316391E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.821655      1.3141578E-02  0.4776620      9.0279123E-03  8.4156714E-02  1.0074348E-02  1.1411947E-02  3.1164037E-02  5.8900687E-04  8.4155714E-03  1.0074228E-03  1.1411965E-03  0.0000000E+00  0.0000000E+00  2.1130890E-03  2.1427462E-04  2.8652698E-04  2.8625147E-02  5.4102141E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4421077      0.1151713      1.3947937E-02
 day              10         750           2           1           2        1975           4                     1 hru0004            1.594026      1.3554245E-03  8.4337499E-03  0.1598353      9.0365347E-06  5.6227309E-05  1.7888576E-02  1.4208483E-04  4.7160091E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.948254      5.2710949E-03  0.1904225      3.5990253E-03  3.3748031E-02  4.0399558E-03  4.5765201E-03  1.1917637E-02  2.2524585E-04  3.3747833E-03  4.0399324E-04  4.5765226E-04  0.0000000E+00  0.0000000E+00  3.8791122E-04  7.1828516E-05  5.2601157E-05  1.1885044E-02  2.2462984E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1762486      4.6185318E-02  5.5935252E-03
 day              11         900           2           1           2        1975           4                     1 hru0004            1.133343      9.6345722E-04  5.9948429E-03  0.1136259      6.4232986E-06  3.9967181E-05  1.9132197E-03  9.1796792E-05  3.2251273E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.385196      3.7467775E-03  0.1353725      2.4036726E-03  2.3287795E-02  2.8017899E-03  3.2530432E-03  8.1853373E-03  1.4533875E-04  2.3287639E-03  2.8017710E-04  3.2530449E-04  0.0000000E+00  0.0000000E+00  4.5320950E-05  4.1840161E-05  6.3284824E-06  8.7303380E-03  1.5501578E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1307306      3.1887274E-02  3.9759418E-03
 day              12        1050           2           1           2        1975           4                     1 hru0004           0.5323324      4.5254963E-04  2.8158638E-03  5.0543290E-02  3.0171161E-06  1.8773164E-05  0.0000000E+00  3.9951046E-05  1.4666557E-04  2.8277747E-03  0.0000000E+00  0.0000000E+00  0.6506286      1.7599151E-03  6.3524239E-02  1.0132700E-03  1.0445606E-02  1.2661736E-03  1.5280020E-03  3.7322007E-03  5.9532031E-05  9.9177740E-04  1.2661632E-04  1.4507899E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5943180E-05  0.0000000E+00  4.2036930E-03  6.7052766E-05  5.2774674E-05  0.0000000E+00  7.7213190E-06  6.5368906E-02  1.4314398E-02  1.8675580E-03
 day              13        1200           2           1           2        1975           4                     1 hru0004           0.5393137      4.5849857E-04  2.8528781E-03  4.8349276E-02  3.0567785E-06  1.9019943E-05  0.0000000E+00  3.8047445E-05  1.4460387E-04  5.7226382E-03  0.0000000E+00  0.0000000E+00  0.6591613      1.7830493E-03  6.4360842E-02  1.0266146E-03  1.0582923E-02  1.2828185E-03  1.5480885E-03  3.6913482E-03  5.8880396E-05  9.4875507E-04  1.2828071E-04  1.3878556E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3663433E-05  0.0000000E+00  4.3473803E-03  6.9344722E-05  1.0952784E-04  0.0000000E+00  1.6023361E-05  6.6229805E-02  1.4502573E-02  1.8921084E-03
 day              14        1500           2           1           2        1975           4                     1 hru0004            1.095963      9.3176973E-04  5.7976763E-03  9.0193756E-02  6.2120466E-06  3.8652721E-05  0.0000000E+00  7.0469177E-05  2.8165663E-04  1.9690506E-02  0.0000000E+00  0.0000000E+00   1.339511      3.6235484E-03  0.1307995      2.0863716E-03  2.1506853E-02  2.6069726E-03  3.1460600E-03  7.2263945E-03  1.1526761E-04  1.7699350E-03  2.6069471E-04  2.5890919E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0018721E-05  0.0000000E+00  9.1057811E-03  1.4524558E-04  3.8072933E-04  0.0000000E+00  5.5696961E-05  0.1345977      2.9472455E-02  3.8451848E-03
